species_id,species,superclass,class,order,family,subfamily,genus,epithet,author,common_name_br,category_iucn,endemic_br
fis_1,Oreochromis niloticus,Osteichthyes,Teleostei,Cichliformes,Cichlidae,Pseudocrenilabrinae,Oreochromis,niloticus,"(Linnaeus, 1758)",Tilápia | Tilápia-do-nilo | Tilápia-do-Nilo,0,introduced
fis_2,Oreochromis mossambicus,Osteichthyes,Teleostei,Cichliformes,Cichlidae,Pseudocrenilabrinae,Oreochromis,mossambicus,"(Peters, 1852)",Tilápia-de-Moçambique,0,introduced
fis_3,Coryphaena hippurus,Osteichthyes,Teleostei,Carangiformes,Coryphaenidae,NA,Coryphaena,hippurus,"Linnaeus, 1758",Dalfinho | Delfim | Doirado | Doirado-de-topete | Doirado-macho | Dourada | Dourado | Dourado comum | Dourado-de-alto-mar | Dourado-do-mar | Graçapé | Grassapé | Guaraçapé | Guaraçapema | Macaco | Peixe tábua | Sapatorra | Sapé,0,native
fis_4,Coryphaena equiselis,Osteichthyes,Teleostei,Carangiformes,Coryphaenidae,NA,Coryphaena,equiselis,"Linnaeus, 1758",Delfim | Doirado | Doirado-amarelo | Doirado-fêmea | Doirado-pampo | Dourado | Dourado-amarelo | Dourado-palombeta | Dourado-pampo | Sapatorra,0,native
fis_5,Cephalopholis cruentata,Osteichthyes,Teleostei,Perciformes/Serranoidei,Epinephelidae,NA,Cephalopholis,cruentata,"(Lacepède, 1802)",Garoupa-chita,0,native
fis_6,Epinephelus adscensionis,Osteichthyes,Teleostei,Perciformes/Serranoidei,Epinephelidae,NA,Epinephelus,adscensionis,"(Osbeck, 1765)",Badejo | Badejo-pintado | Garoupa-chita | Garoupa-pintada | Gato | Peixe-gato | Piragica | Pirapiranga,0,native
fis_7,Epinephelus guttatus,Osteichthyes,Teleostei,Perciformes/Serranoidei,Epinephelidae,NA,Epinephelus,guttatus,"(Linnaeus, 1758)",Garoupa | Garoupa-pintada,0,native
fis_8,Epinephelus itajara,Osteichthyes,Teleostei,Perciformes/Serranoidei,Epinephelidae,NA,Epinephelus,itajara,"(Lichtenstein, 1822)",Badejo | Canapu | Canapú | Canapuguaçu | Canapu-guaçu | Camapu | Cunapu-guaçu | Garoupa | Mero-canapu | Mero-canapum | Merete | Mero | Mero-preto | Merote | Mero-tigre | Mirete,0,native
fis_9,Epinephelus morio,Osteichthyes,Teleostei,Perciformes/Serranoidei,Epinephelidae,NA,Epinephelus,morio,"(Valenciennes, 1828)",Garoupa vermelha-de-abrolhos | Garoupa-bichada | Garoupa-de-Sao Tomé | Garoupa-de-São-Tomé | Garoupa-de-segunda | Garoupa | Garoupa de Sao Tomé | Garoupa de São Tomé | Garoupa-São-Tomé | Garoupa-verdadeira | Garoupa-vermelha | Garoupa-vermelha-dos-Abrolhos | Mero-americano | Piragia,0,native
fis_10,Epinephelus striatus,Osteichthyes,Teleostei,Perciformes/Serranoidei,Epinephelidae,NA,Epinephelus,striatus,"(Bloch, 1792)",Garoupa pintada | Garoupa-de-nassau | Garoupa-de-trindade | Garoupa | Garoupa-trindade | Mero-crioulo,0,native
fis_11,Balistes vetula,Osteichthyes,Teleostei,Tetraodontiformes,Balistidae,NA,Balistes,vetula,"Linnaeus, 1758",Cangulo | Cangulo papo-amarelo | Cangulo-do-alto | Cangulo-fernande | Cangulo-pintado | Cangulo-real | Cangulo-rei | Cangulo-verdadeiro | Cangurro | Capado | Gatilho-rainha | Lírio | Peixe porco | Peixe-gatilho | Peixe-porco | Peroá | Piruá,0,native
fis_12,Anguilla anguilla,Osteichthyes,Teleostei,Anguilliformes,Anguillidae,NA,Anguilla,anguilla,"(Linnaeus, 1758)",Angula | Eiró | Enguia | Enguia-europeia | Iró | Meixão,0,not established
fis_13,Agonus cataphractus,Osteichthyes,Teleostei,Perciformes/Cottoidei,Agonidae,Agoninae,Agonus,cataphractus,"(Linnaeus, 1758)",NA,0,questionable
fis_14,Argyropelecus affinis,Osteichthyes,Teleostei,Stomiiformes,Sternoptychidae,Sternoptychinae,Argyropelecus,affinis,"Garman, 1899",NA,0,native
fis_15,Melanolagus bericoides,Osteichthyes,Teleostei,Argentiniformes,Bathylagidae,NA,Melanolagus,bericoides,"(Borodin, 1929)",NA,0,native
fis_16,Caranx hippos,Osteichthyes,Teleostei,Carangiformes,Carangidae,Caranginae,Caranx,hippos,"(Linnaeus, 1766)",Aracimbora | Cabeçudo | Carango | Cáranx | Carimbamba | Cavala | Charo-largo | Coa | Coâ | Corimbamba | Enxareu | Enxareu-macoa | Guaracema | Guaracimbora | Guaricema | Guiará | Guiaru | Macoa | Manezinho | Papaterra | Peixe-prussiano | Prussiano | Xarelete | Xaréu | Xaréu preto | Xaréu-branco | Xareu-cavalao | Xaréu-cavalão | Xareu-macoa | Xareu-olho-de-boi | Xaréu-olho-de-boi | Xaréu-roncador | Xaréu-vaqueiro | Xeréu | Xexém,0,native
fis_17,Helicolenus dactylopterus,Osteichthyes,Teleostei,Perciformes/Scorpaenoidei,Sebastidae,Sebastinae,Helicolenus,dactylopterus,"(Delaroche, 1809)",Acantarilho | Boca-negra | Cantarilho | Cantarilho-legítimo | Cantarilha | Cantariz | Galinha rúbia | Galinha-do-mar | Papa-jaca | Rascasso | Requeime | Rocaz | Ronca | Roncaz | Roucaz | Serrão,0,native
fis_18,Istiophorus albicans,Osteichthyes,Teleostei,Carangiformes,Istiophoridae,NA,Istiophorus,albicans,"(Latreille, 1804)",Agulhão | Agulhao bandeira | Agulhao de vela | Agulhao vela | Agulhao-bandeira | Agulhão-bandeira | Agulhão-chato | Agulhão-de-vela | Agulhão-vela | Bicuda | Bicudo | Caravela | Espadarte-veleiro | Espadim-azul | Espardarte veleiro | Guebo | Guebucu | Guebuçu | Guebuçú | Peco | Peixe de vela | Peixe-vela | Valeiro-do-Atlántico | Veleiro | Veleiro do Atlantico | Veleiro do Atlântico | Veleiro-do-Atlántico | Veleiro-do-Atlântico,0,native
fis_19,Ctenopharyngodon idella,Osteichthyes,Teleostei,Cypriniformes,Xenocyprididae,NA,Ctenopharyngodon,idella,"(Valenciennes, 1844)",Carpa-do-limo | Cara-capim | Carpa capim,0,introduced
fis_20,Lamna nasus,Chondrichthyes,Elasmobranchii,Lamniformes,Lamnidae,NA,Lamna,nasus,"(Bonnaterre, 1788)",Anequim | Arrequim | Cação | Marracho | Peixe-cão | Sardo | Tubarâo-sardo | Tubarão-sardo,0,native
fis_21,Acanthocybium solandri,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Acanthocybium,solandri,"(Cuvier, 1832)",Aimpim | Cavala da índia | Cavala empinge | Cavala gigante | Cavala-aimpim | Cavala-aipi | Cavala-aipim | Cavala | Cavala-da-India | Cavala-da-Índia | Cavala-impim | Cavala-pim | Cavala-wahoo | Cavalha empinge | Guarapicu | Guarapucu | Ilhéu | Peixe-fumo | Serra da India | Serra-da-Índia | Wahoo,0,native
fis_22,Cetorhinus maximus,Chondrichthyes,Elasmobranchii,Lamniformes,Cetorhinidae,NA,Cetorhinus,maximus,"(Gunnerus, 1765)",Albafar | Cação-peregrino-argentino | Frade | Peixe frade | Peixe-carago | Peixe-frade | Peregrino | Relengueiro | Tubarão frade | Tubarâo-frade | Tubarão-frade | Tubarão-peregrino,0,native
fis_23,Allothunnus fallai,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Allothunnus,fallai,"Serventy, 1948",Atum elegante | Atum-foguete,0,native
fis_24,Acanthostracion quadricornis,Osteichthyes,Teleostei,Tetraodontiformes,Ostraciidae,NA,Acanthostracion,quadricornis,"(Linnaeus, 1758)",Baiacu-caixão | Baiacú-chifrudo | Baiacu-de-chifre | Chifrudo | Peixe-boi | Peixe-cofre | Peixe-vaca | Taoca | Toaca,0,native
fis_25,Auxis rochei,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Auxis,rochei,"(Risso, 1810)",Atum | Bonito | Bonito-cachorro | Cavala | Judeu | Judeu melveira,0,native
fis_26,Auxis thazard,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Auxis,thazard,"(Lacepède, 1800)",Albacora-bandolim | Atum | Bonito | Bonito-cachorro | Cachorro | Cadelo | Cavala | Chapouto | Gaiado | Judeo | Judeo-liso | Judeu | Judeu-liso e judeu | Merma | Serra,0,native
fis_27,Euthynnus alletteratus,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Euthynnus,alletteratus,"(Rafinesque, 1810)",Albacora | Apluro | Atum | Atún | Bacoreta | Barrilete | Bonito-pintado | Bonito-rajado | Bonito | Bonito-cachorro | Curuatá-pinima | Fule-fule | Melena | Melva | Merma,0,native
fis_28,Alepisaurus ferox,Osteichthyes,Teleostei,Aulopiformes,Alepisauridae,NA,Alepisaurus,ferox,"Lowe, 1833",Lírio-ferro | Peixe-água | Peixe-cavalo,0,native
fis_29,Gasterochisma melampus,Osteichthyes,Teleostei,Scombriformes,Scombridae,Gasterochismatinae,Gasterochisma,melampus,"Richardson, 1845",Serra-borboleta,0,native
fis_30,Conger esculentus,Osteichthyes,Teleostei,Anguilliformes,Congridae,Congrinae,Conger,esculentus,"Poey, 1861",NA,0,native
fis_31,Katsuwonus pelamis,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Katsuwonus,pelamis,"(Linnaeus, 1758)",Atum | Atum-bonito | Barriga-listada | Bonito-listado | Bonito-listrado | Bonito-oceânico | Bonito-rajado | Bonito | Bonito de barriga listada | Bonito de ventre rayado | Bonito rajado | Bonito-barriga-listada | Bonito-de-barriga listada | Bonito-de-barriga-listada | Bonito-de-barriga-listrada | Bonito-de-barriga-riscada | Gaiado | Gaiado ou Melancia | Gayado | Listado | Listão | Melancia | Sarrajao | Serra,0,native
fis_32,Sarda sarda,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Sarda,sarda,"(Bloch, 1793)",Atum | Bonito-de-lombo-listado | Bonito-do-Atlântico | Bonito | Bonito do Atlântico | Bonito-atlântico | Cavala | Cerda | Gaiado | Sarda | Sarrajâo | Sarrajão | Serra | Serra-comum | Serra-de-escama | Serrajão | Serralhão | Serra-sarda,0,native
fis_33,Scomber japonicus,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Scomber,japonicus,"Houttuyn, 1782",Auru bea | Bonito | Caballa | Cavala | Cavala-comum | Cavala-corrente | Cavala-legítima | Cavalinha | Peixe-chuva | Periquito | Piriquito | Sarda | Sarda comum,0,misidentification
fis_34,Scomberomorus brasiliensis,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Scomberomorus,brasiliensis,"Collette, Russo & Zavala-Camin, 1978",Caroroca | Cavala | Cavala-pintada | Escalda-mar | Sarda | Serra | Serrá | Serra-brasileira | Serra-pima | Serrapinima | Serra-pininga | Serrinha | Sororoca | Sororóca,0,native
fis_35,Scomberomorus cavalla,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Scomberomorus,cavalla,"(Cuvier, 1829)",Cavala | Cavala inpigem | Cavala verdadeira | Cavala-aipim | Cavala-branca | Cavala-impingem | Cavala-perna-de-moça | Cavala-preta | Cavala-sardinheira | Cavala-verdadeira | Perna-de-moça | Serra real | Serra-real,0,native
fis_36,Argyropelecus aculeatus,Osteichthyes,Teleostei,Stomiiformes,Sternoptychidae,Sternoptychinae,Argyropelecus,aculeatus,"Valenciennes, 1850",Pai-velho,0,native
fis_37,Scomberomorus regalis,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Scomberomorus,regalis,"(Bloch, 1793)",Cavala | Cavala-boca-larga | Cavala-branca | Cavala-canguçu | Cavala-pintada | Cavala-sardinheira | Cavala-serra | Serra | Serra-malhada | Serra-penincho | Serra-pininga,0,native
fis_38,Squalus acanthias,Chondrichthyes,Elasmobranchii,Squaliformes,Squalidae,NA,Squalus,acanthias,"Linnaeus, 1758",Cação galhudo | Cação-bagre | Cação-de-espinho | Cação-espinho | Cação-prego | Galhudo | Galhudo-malhado | Malhado melga,0,native
fis_39,Pseudobatos percellens,Chondrichthyes,Elasmobranchii,Rhinopristiformes,Rhinobatidae,NA,Pseudobatos,percellens,"(Walbaum, 1792)",Arraia-viola | Cação-viola | Guitarra | Raia-viola | Viola | Viola-do-Golfo,0,native
fis_40,Thunnus alalunga,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Thunnus,alalunga,"(Bonnaterre, 1788)",Albacorinha | Albacora | Albacora branca | Albacora cachorra | Albacora legítima | Albacora-branca | Alvacora | Asinha | Àsinha | Atum | Atum avoador | Atum voador | Atum-branco | Atum-de-galha-comprida | Atum-voador | Avoador | Bandolim | Carorocatá | Carorocoatá | Ervacora | Voador,0,native
fis_41,Thunnus albacares,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Thunnus,albacares,"(Bonnaterre, 1788)",Albacora | Albacora da laje | Albacora de lage | Albacora-amarela | Albacora-cachorra | Albacora-da-lage | Albacora-de-aba-amarela | Albacora-de-laje | Albacora-de-lajo | Albacora-gaia-amarela | Albacora-lage | Albacora-lajeira | Alvacor | Alvacora | Alvacora-lajeira | Atum | Atum albacora | Atum rabil | Atum-albacora | Atum-amarelo | Atum-de-barbatana-amarela | Atum-de-galha-à-ré | Atum-galha-amarela | Galha à ré | Ielofino | Peixe-de-galha-à-ré | Peixinho da ilho | Peixe de galha à ré | Rabo-seco | Rabão | Rabil,0,native
fis_42,Thunnus atlanticus,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Thunnus,atlanticus,"(Lesson, 1831)",Albacorinha | Albacora | Albacora-cachorro | Albacora-preta | Atum | Atum-barbatana-negra | Atum-negro | Atum-preto | Binta,0,native
fis_43,Thunnus maccoyii,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Thunnus,maccoyii,"(Castelnau, 1872)",Atum-do-sul,0,native
fis_44,Thunnus obesus,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Thunnus,obesus,"(Lowe, 1839)",Albacora | Albacora bandolim | Albacora-amarela | Albacora-bandolim | Albacora-cachorra | Albacora-de-aba-amerela | Albacora-gaia-amarela | Albacora-olhão | Albacora-olho-grande | Albacora-ôlho-grande | Alvacor | Alvacora | Atum | Atum patudo | Atum-cachorra | Atum-cachorro | Atum-de-olhos-grandes | Atum-patudo | Bonito-cachorro | Patudo,0,native
fis_45,Thunnus thynnus,Osteichthyes,Teleostei,Scombriformes,Scombridae,Scombrinae,Thunnus,thynnus,"(Linnaeus, 1758)",Albacora | Albacora-azul | Albacora-maguru | Alvacor | Atuarro | Atum | Atum rabil | Atum-azul | Atum-de-direito | Atum-de-revés | Atum-rabil | Atum-rabilho | Atum-verdadeiro | Bocadós de atum | Mochama | Rabão | Rabil | Rabilha | Rabilho | Rabilo,0,native
fis_46,Lutjanus jocu,Osteichthyes,Teleostei,Eupercaria/misc,Lutjanidae,Lutjaninae,Lutjanus,jocu,"(Bloch & Schneider, 1801)",Bauna | Baúna | Baúna-de-fogo | Baúna-do-alto | Baúna-fogo | Caranha | Carapitanga | Chiova | Cioba | Cioquira | Dentao | Dentão | Pirá-siririca | Siririca | Sioba | Siobinha | Vermelho | Vermelho-siriúba,0,native
fis_47,Lutjanus mahogoni,Osteichthyes,Teleostei,Eupercaria/misc,Lutjanidae,Lutjaninae,Lutjanus,mahogoni,"(Cuvier, 1828)",NA,0,native
fis_48,Lutjanus purpureus,Osteichthyes,Teleostei,Eupercaria/misc,Lutjanidae,Lutjaninae,Lutjanus,purpureus,"(Poey, 1866)",Acaraaia | Acará-aia | Acarapitanga | Acarapuã | Caranha | Carapitanga | Caraputanga | Cherne-vermelho | Dentão | Luciano-vermelho | Pargo-olho-de-vidro | Pargo-real | Pargo | Pargo-cachucho | Pargo-verdadeiro | Sacupema | Vermelho | Vermelho-dentão | Vermelho-do-fundo,0,native
fis_49,Elops saurus,Osteichthyes,Teleostei,Elopiformes,Elopidae,NA,Elops,saurus,"Linnaeus, 1766",Albarana | Barana | Fateixa | Fateixa-torpedo | Juruma | Obarana | Robalo-da-pedra | Tijubarana | Tubarana | Ubarana | Ubarana-açu | Ubarana-cabo-de-machado | Ubaranaçu | Urubaiana-pau | Urubaiana-verdadeira | Urubarana,0,native
fis_50,Lutjanus synagris,Osteichthyes,Teleostei,Eupercaria/misc,Lutjanidae,Lutjaninae,Lutjanus,synagris,"(Linnaeus, 1758)",Areiacó | Areocó | Ariaco | Ariacó | Aricó | Ariocó | Baúna | Caranho | Caranho-verdadeiro | Caranho-vermelho | Carapitanga | Ciobinha | Dentão | Luciano-riscado | Oriocó | Siobinha | Siuquira | Vermelho | Vermelho-aricó | Vermelho-arioco | Vermelho-ariocó | Vermelho-henrique | Vermelho-verdadeiro,0,native
fis_51,Lutjanus vivanus,Osteichthyes,Teleostei,Eupercaria/misc,Lutjanidae,Lutjaninae,Lutjanus,vivanus,"(Cuvier, 1828)",Acará-aia | Acarapitanga | Carapitanga | Cherne-vermelho | Dentão | Olho-de-vidro | Papaterra-estrela | Pargo olho-de-vidro | Vermelho | Vermelho-do-fundo | Vidrado,0,native
fis_52,Ocyurus chrysurus,Osteichthyes,Teleostei,Eupercaria/misc,Lutjanidae,Lutjaninae,Ocyurus,chrysurus,"(Bloch, 1791)",Caúba | Ceoba | Cioba | Cioba-mulata | Gaiero | Goiúba | Guaiuba | Guaiúba | Guaiúva | Guajuba | Luciano-cauda-amarela | Mulata | Rabo-aberto | Saioba | Sarmão | Saúba | Sioba | Siova,0,native
fis_53,Pristipomoides aquilonaris,Osteichthyes,Teleostei,Eupercaria/misc,Lutjanidae,Etelinae,Pristipomoides,aquilonaris,"(Goode & Bean, 1896)",NA,0,native
fis_54,Pristipomoides freemani,Osteichthyes,Teleostei,Eupercaria/misc,Lutjanidae,Etelinae,Pristipomoides,freemani,"Anderson, 1966",NA,0,native
fis_55,Rhomboplites aurorubens,Osteichthyes,Teleostei,Eupercaria/misc,Lutjanidae,Lutjaninae,Rhomboplites,aurorubens,"(Cuvier, 1829)",Areocó | Caranha | Carapitanga | Chioba | Cioba | Mulata | Pargo piranga | Piranga | Realito | Siobinha | Vermelha-do-ar | Vermelho | Vermelho olho-mole | Vermelho-olho-mole | Vermelho-paramirim | Vermelho-piranga,0,native
fis_56,Makaira nigricans,Osteichthyes,Teleostei,Carangiformes,Istiophoridae,NA,Makaira,nigricans,"Lacepède, 1802",Agulhão | Agulhao preto | Agulhão preto | Agulhão-azul | Agulhão-negro | Agulhão-roliço | Atum | Espadim | Espadim azul | Espadarte | Espadarte-preto | Espadarte-sombra | Espadim-azul | Espadim-azul do Atlântico | Espadim-azul-do-Atlântico | Espadium azul | Espadium azul do Atlantico | Marlim-azul | Marlim-azul do Atlântico | Marlin | Merlim | Peito | Peixe agulha | Peixe-agulha | Peto,0,native
fis_57,Kajikia albida,Osteichthyes,Teleostei,Carangiformes,Istiophoridae,NA,Kajikia,albida,"(Poey, 1860)",Agulha | Agulhão | Agulhão branca | Agulhão branco | Agulhão-branco | Agulhão-negro | Agulhão-prata | Agulhão-roliço | Atum | Bicuda | Espadim branco | Espadarte meca | Espadarte-branco | Espadarte-meca | Espadim-branco | Espadim-branco do Atlântico | Espadim-branco-do-Atlântico | Espadium branco | Espadium pequenho | Espadon branco do Atlantico | Marlim | Marlim-branco | Marlin-branco | Pêto,0,native
fis_58,Tetrapturus pfluegeri,Osteichthyes,Teleostei,Carangiformes,Istiophoridae,NA,Tetrapturus,pfluegeri,"Robins & de Sylva, 1963",Agulhão estilete | Agulhão-estilete | Agulhão-marli | Espadim bicudo | Espadim-bicudo | Marlim-bicudo | Marlin-bicudo,0,native
fis_59,Xiphias gladius,Osteichthyes,Teleostei,Carangiformes,Xiphiidae,NA,Xiphias,gladius,"Linnaeus, 1758",Aguilhão | Aguilhão-Meca | Agulha | Agulhao | Agulhão | Agulhão-espadarte | Araguaguá | Catana | Espada | Espadão | Espadarte | Espadarte-maca | Espadarte-meca | Espadim-azul | Meca | Meka | Peixe agulha | Peixe espada | Peixe-agulha | Pirapicu | Pirapucu,0,native
fis_60,Albula vulpes,Osteichthyes,Teleostei,Albuliformes,Albulidae,Albulinae,Albula,vulpes,"(Linnaeus, 1758)",Álbula | Arabaiana-boca-de-rato | Arencão | Banana | Bicudo | Flecha | Flexa | Focinho-de-rato | Juruma | Juruna | Lasca | Lasca boca redonda | Mursani | Obarana | Obarana-focinho-de-rato | Obarana-rato | Osso | Peixe-banana | Peixe-osso | Peixe-rato | Ratão | Robalo-da-pedra | Rolo | Tubarana | Ubarana | Ubarana-boca-de-rato | Ubarana-do-norte | Ubarana-focinho-de-rato | Ubarana-mirim | Ubarana-rato | Ubarana-roliça | Urubaiana-boca-de-rato,0,native
fis_61,Salmo salar,Osteichthyes,Teleostei,Salmoniformes,Salmonidae,Salmoninae,Salmo,salar,"Linnaeus, 1758",Filetes de salmão àsueca | Salmao | Salmão | Salmâo-do-Atlântico | Salmão-do-Atlântico | Sãlmao-do-Atlântico,0,not established
fis_62,Oncorhynchus mykiss,Osteichthyes,Teleostei,Salmoniformes,Salmonidae,Salmoninae,Oncorhynchus,mykiss,"(Walbaum, 1792)",Truta | Truta-arco-iris | Truta-arco-íris,0,introduced
fis_63,Colossoma macropomum,Osteichthyes,Teleostei,Characiformes,Serrasalmidae,Colossomatinae,Colossoma,macropomum,"(Cuvier, 1816)",Bocó | Pirapitinga | Ruelo | Tambaqui | Tambaqui branco,0,native
fis_64,Lutjanus griseus,Osteichthyes,Teleostei,Eupercaria/misc,Lutjanidae,Lutjaninae,Lutjanus,griseus,"(Linnaeus, 1758)",Acará-aia | Carainha | Caranha | Caranha-de-viveiro | Caranha-do-mangue | Caranho | Caranhota | Castanhola | Dentão | Luciano | Pargo,0,misidentification
fis_65,Carassius auratus,Osteichthyes,Teleostei,Cypriniformes,Cyprinidae,Cyprininae,Carassius,auratus,"(Linnaeus, 1758)",Dourado | Peixe-dourado | Peixe-encarnado | Peixe dourado | Peixe encarnado | Peixe japonês | Peixe vermelho | Peixe-vermelho | Pimpão,0,introduced
fis_66,Hypophthalmichthys molitrix,Osteichthyes,Teleostei,Cypriniformes,Xenocyprididae,NA,Hypophthalmichthys,molitrix,"(Valenciennes, 1844)",Carpa-prateada | Carpa prateada,0,introduced
fis_67,Hypophthalmichthys nobilis,Osteichthyes,Teleostei,Cypriniformes,Xenocyprididae,NA,Hypophthalmichthys,nobilis,"(Richardson, 1845)",Carpa-cabeça-grande,0,not established
fis_68,Ictalurus punctatus,Osteichthyes,Teleostei,Siluriformes,Ictaluridae,NA,Ictalurus,punctatus,"(Rafinesque, 1818)",Bagre americano,0,introduced
fis_69,Anguilla japonica,Osteichthyes,Teleostei,Anguilliformes,Anguillidae,NA,Anguilla,japonica,"Temminck & Schlegel, 1846",Enguia | Enguia-japonesa | Enguila japonesa,0,not established
fis_70,Conger orbignianus,Osteichthyes,Teleostei,Anguilliformes,Congridae,Congrinae,Conger,orbignianus,"Valenciennes, 1837",Côngrio | Congro | Congro-argentino | Corongo | Murionge | Safio,0,native
fis_71,Urophycis brasiliensis,Osteichthyes,Teleostei,Gadiformes,Phycidae,NA,Urophycis,brasiliensis,"(Kaup, 1858)",Abrote | Abrótea | Abrótea-brasileira | Abrótea-de-fundo | Bacalhau | Brota | Brótula,0,native
fis_72,Merluccius hubbsi,Osteichthyes,Teleostei,Gadiformes,Merlucciidae,NA,Merluccius,hubbsi,"Marini, 1933",Merlusa | Merluza | Merluza-brasileira | Pescada-argentina | Pescada-portuguesa,0,native
fis_73,Macroramphosus scolopax,Osteichthyes,Teleostei,Syngnathiformes,Centriscidae,Macroramphosinae,Macroramphosus,scolopax,"(Linnaeus, 1758)",Apara-lápis | Galinhola | Peixe-trombeteiro | Peixe-trompeteiro | Trombeteiro | Trombeteiro comum | Trompeta | Trompeteiro,0,native
fis_74,Zenopsis conchifer,Osteichthyes,Teleostei,Zeiformes,Zeidae,NA,Zenopsis,conchifer,"(Lowe, 1852)",Galo | Galho | Galo branco | Galo-branco | Galo-da-costa | Galo-da-fundura | Galo-de-fundo | Galo-do-alto | Galo-do-fundo | Galo-do-mar | Peixe-de-São-Pedro | Peixe galo | Peixe São-Pedro | Peixe-galinha | Peixe-galo | Peixe-galo-branco | Peixe-galo-da-fundura | Peixe-prata | São Pedro prateado | São Pedro,0,native
fis_75,Centropomus undecimalis,Osteichthyes,Teleostei,Carangaria/misc,Centropomidae,NA,Centropomus,undecimalis,"(Bloch, 1792)",Bicudo | Cambriaçu | Camburiaçu | Camorim | Camorim-açu | Camuri | Camurim | Camurim branco | Camurim-açu | Camurim-cabo-de-machado | Camurimpema | Camurim-preto | Camuripeba | Camuripema | Cangoropeba | Canjurupeba | Escalho | Falso-robalo-branco | Robalão | Robalo | Robalo-bicudo | Robalo-branco | Robalo-camurim | Robalo-de-galha | Robalo-estoque | Robalo-flecha | Robalo-flexa | Rolão,0,native
fis_76,Polyprion americanus,Osteichthyes,Teleostei,Acropomatiformes,Polyprionidae,NA,Polyprion,americanus,"(Bloch & Schneider, 1801)",Cherma | Cherna | Cherne | Cherne-americano | Garoupa,0,native
fis_77,Polyprion oxygeneios,Osteichthyes,Teleostei,Acropomatiformes,Polyprionidae,NA,Polyprion,oxygeneios,"(Schneider & Forster, 1801)",Cherne da Novazelandia,0,stray
fis_78,Acanthistius brasilianus,Osteichthyes,Teleostei,Perciformes/Serranoidei,Anthiadidae,NA,Acanthistius,brasilianus,"(Cuvier, 1828)",Badejo | Garoupa | Garoupa-senhor-de-engenho | Mero | Senhor de engenho | Serigado-focinhudo | Serigado-mero | Serrano-argentino,0,native
fis_79,Pomatomus saltatrix,Osteichthyes,Teleostei,Scombriformes,Pomatomidae,NA,Pomatomus,saltatrix,"(Linnaeus, 1766)",Albacora | Anchova | Anchoveta | Anchovinha | Anxova | Atum | Chova | Dichova | Dzolhwa | Enchova | Enchova-baeta | Enchoveta | Enchoveta-baeta | Enchovinha | Enxova | Enxoveta | Marisqueira | Piquitinga | Tonina | Xidama | Xidanakata | Xidzukudzuana,0,native
fis_80,Trachurus lathami,Osteichthyes,Teleostei,Carangiformes,Carangidae,Caranginae,Trachurus,lathami,"Nichols, 1920",Carapau | Carapau-negrão-austral | Carapau-rugoso | Chicharro | Garaçuma | Surel | Surel argentino | Xinxarro | Xixarro | Xixarro-de-lombo-preto | Xixarro-do-lombo-preto,0,native
fis_81,Selene setapinnis,Osteichthyes,Teleostei,Carangiformes,Carangidae,Caranginae,Selene,setapinnis,"(Mitchill, 1815)",Aracorana | Corcovado | Corcovado-do-Golfo | Doutor | Fralda-rota | Galo | Galinho | Galo corcunda | Galo verdadeiro | Galo-branco | Galo-da-costa | Galo-de-penacho | Galo-de-rebanho | Galo-do-alto | Galo-do-morro | Galo-legítimo | Peixe-galo | Peixe-galo-baleeiro | Peixe-galo-verdadeiro | Zabucaí,0,native
fis_82,Trachinotus carolinus,Osteichthyes,Teleostei,Carangiformes,Carangidae,Trachinotinae,Trachinotus,carolinus,"(Linnaeus, 1766)",Cangueiro | Enxova | Palombeta | Palometa | Palumbeta | Pamplo | Pampo | Pampo-amarelo | Pampo-cabeça-mole | Pampo-da-espinha-mole | Pampo-de-cabeça-mole | Pampo-real | Pampo-verdadeiro | Pereroba | Pirabora | Piraroba | Samenduara | Semenduara | Sereia | Sereia-da-Florida | Solteira,0,native
fis_83,Seriola lalandi,Osteichthyes,Teleostei,Carangiformes,Carangidae,Naucratinae,Seriola,lalandi,"Valenciennes, 1833",Arabaiana | Arabaiana-amarela | Arabaiana-pintada | Arabaiana-preta | Charuteiro-azeite | Olho-de-boi | Olhete | Peixe-azeite | Peixe-limão | Pitangola | Tapiranga | Tapireça | Tapireçá | Urubaiana | Xaréu rabo amarelo,0,native
