species_id,species,superclass,class,order,family,subfamily,genus,epithet,author,common_name_br,category_iucn,endemic_br
amp_294,Oreobates heterodactylus,Tetrapoda,Amphibia,Anura,Craugastoridae,Holoadeninae,Oreobates,heterodactylus,"(Miranda-Ribeiro, 1937)",Caceres Robber Frog,LC,No
amp_295,Oreobates quixensis,Tetrapoda,Amphibia,Anura,Craugastoridae,Holoadeninae,Oreobates,quixensis,"Jiménez de la Espada, 1872",NA,LC,No
amp_296,Oreobates remotus,Tetrapoda,Amphibia,Anura,Craugastoridae,Holoadeninae,Oreobates,remotus,"Teixeira, Amaro, Recoder, Sena, & Rodrigues, 2012",Rã-das-cavernas-mineira,LC,Yes
amp_297,Cycloramphus acangatan,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,acangatan,"Verdade & Rodrigues, 2003",Rã-da-mata,LC,Yes
amp_298,Cycloramphus asper,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,asper,"Werner, 1899",Rã-de-cachoeira,NT,Yes
amp_299,Cycloramphus bandeirensis,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,bandeirensis,"Heyer, 1983","Bandeira Button Frog, Rãzinha-de-corredeira",DD,Yes
amp_300,Cycloramphus bolitoglossus,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,bolitoglossus,"(Werner, 1897)","Blumenau Button Frog, Blumenau Button Frog (Frost 2011)., Sapinho-de-riacho",LC,Yes
amp_301,Cycloramphus boraceiensis,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,boraceiensis,"Heyer, 1983","Boraceia Button Frog, Sapinho-de-riacho",LC,Yes
amp_302,Cycloramphus brasiliensis,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,brasiliensis,"(Steindachner, 1864)",Rãzinha-de-corredeira,LC,Yes
amp_303,Cycloramphus carvalhoi,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,carvalhoi,"(Izecksohn, 1983)",NA,LC,Yes
amp_304,Cycloramphus heyeri,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,heyeri,"Segalla, Berneck, Canedo, Caramaschi, Cruz, Garcia, Grant, Haddad, Lourenço, Mângia, Mott, Nascimento, Toledo, Werneck, & Langone, 2021",Rã-de-cachoeira-de-carvalho,DD,Yes
amp_305,Cycloramphus catarinensis,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,catarinensis,"Heyer, 1983","Rã-da-cachoeira, Santa Catarina Button Frog",DD,Yes
amp_306,Cycloramphus cedrensis,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,cedrensis,"Heyer, 1983","Rã-da-cachoeira, Rã-de-cachoeira",DD,Yes
amp_307,Cycloramphus diringshofeni,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,diringshofeni,"Bokermann, 1957",Rã-de-cachoeira,CR,Yes
amp_308,Cycloramphus dubius,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,dubius,"(Miranda-Ribeiro, 1920)","São Paulo Button Frog, Sapinho-de-riacho",LC,Yes
amp_309,Cycloramphus duseni,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,duseni,"(Andersson, 1914)","Rã-da-cachoeira, Rã-de-cachoeira",DD,Yes
amp_310,Cycloramphus eleutherodactylus,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,eleutherodactylus,"(Miranda-Ribeiro, 1920)","Alto Button Frog, Sapinho-de-riacho",LC,Yes
amp_311,Cycloramphus faustoi,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,faustoi,"Brasileiro, Haddad, Sawaya, & Sazima, 2007",Rãzinha-de-corredeira,VU,Yes
amp_312,Cycloramphus fuliginosus,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,fuliginosus,"Tschudi, 1838","rã-do-riacho, Tschudi's Button Frog",LC,Yes
amp_313,Cycloramphus granulosus,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,granulosus,"Lutz, 1929","Granular Button Frog, Rã-achatada-de-cachoeira",DD,Yes
amp_314,Cycloramphus izecksohni,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,izecksohni,"Heyer, 1983",NA,LC,Yes
amp_315,Cycloramphus juimirim,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,juimirim,"Haddad & Sazima, 1989","Rio Verde Button Frog; Rã-achatada-de-cachoeira-da-Juréia, Sapinho-de-cachoeira",LC,Yes
amp_316,Cycloramphus lithomimeticus,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,lithomimeticus,"Silva & Ouvernay, 2012",Rãzinha-de-corredeira,DD,Yes
amp_317,Cycloramphus lutzorum,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,lutzorum,"Heyer, 1983","Lutzs' Button Frog, Rã-da-pedra",LC,Yes
amp_318,Cycloramphus migueli,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,migueli,"Heyer, 1988","Miguel's Button Frog, Rãzinha-de-corredeira",NT,Yes
amp_319,Cycloramphus mirandaribeiroi,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,mirandaribeiroi,"Heyer, 1983",Miranda's Button Frog,LC,Yes
amp_320,Cycloramphus ohausi,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,ohausi,"(Wandolleck, 1907)",Wandolleck's Button Frog,DD,Yes
amp_321,Cycloramphus organensis,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,organensis,"Weber, Verdade, Salles, Fouquet, & Carvalho-e-Silva, 2011",Rãzinha-de-corredeira,LC,Yes
amp_322,Cycloramphus parvulus,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,parvulus,"(Girard, 1853)","Rãzinha-do-folhiço, Sapo-folha",LC,Yes
amp_323,Cycloramphus rhyakonastes,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,rhyakonastes,"Heyer, 1983",Heyer's Button Frog,LC,Yes
amp_324,Cycloramphus semipalmatus,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,semipalmatus,"(Miranda-Ribeiro, 1920)",Campo Grande Button Frog,LC,Yes
amp_325,Cycloramphus stejnegeri,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,stejnegeri,"(Noble, 1924)",Stejneger's Button Frog,CR,Yes
amp_326,Cycloramphus valae,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Cycloramphus,valae,"Heyer, 1983","Gruta Button Frog, Rã-achatada-de-cachoeira",DD,Yes
amp_327,Thoropa lutzi,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Thoropa,lutzi,"Cochran, 1938","Lutz's River Frog, Rã-do-paredão, Rãzinha dos rochedos, Rãzinha-dos-rochedos",CR,Yes
amp_328,Thoropa megatympanum,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Thoropa,megatympanum,"Caramaschi & Sazima, 1984","Big-eared River Frog, Larged-eared Rock Frog, Rã-do-paredão",LC,Yes
amp_329,Thoropa miliaris,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Thoropa,miliaris,"(Spix, 1824)","Military River Frog, Rock River Frog",LC,Yes
amp_330,Thoropa petropolitana,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Thoropa,petropolitana,"(Wandolleck, 1907)","Petropolis River Frog, Rã-da-pedra, Rã-das-pedras-de-Petropolis",CR,Yes
amp_331,Thoropa saxatilis,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Thoropa,saxatilis,"Cocroft & Heyer, 1988","Rã-das-pedras, Rã-das-pedras-do-sul, Rã-das-pedras (Garcia & Vinciprova 2003), Rã-do-costão",LC,Yes
amp_332,Thoropa taophora,Tetrapoda,Amphibia,Anura,Cycloramphidae,NA,Thoropa,taophora,"(Miranda-Ribeiro, 1923)",Rã-do-costão,LC,Yes
amp_333,Ameerega berohoka,Tetrapoda,Amphibia,Anura,Dendrobatidae,Colostethinae,Ameerega,berohoka,"Vaz-Silva & Maciel, 2011",NA,LC,Yes
amp_334,Ameerega braccata,Tetrapoda,Amphibia,Anura,Dendrobatidae,Colostethinae,Ameerega,braccata,"(Steindachner, 1864)",NA,LC,Yes
amp_335,Ameerega flavopicta,Tetrapoda,Amphibia,Anura,Dendrobatidae,Colostethinae,Ameerega,flavopicta,"(Lutz, 1925)",NA,LC,Yes
amp_336,Ameerega hahneli,Tetrapoda,Amphibia,Anura,Dendrobatidae,Colostethinae,Ameerega,hahneli,"(Boulenger, 1884)",NA,LC,No
amp_337,Ameerega macero,Tetrapoda,Amphibia,Anura,Dendrobatidae,Colostethinae,Ameerega,macero,"(Rodriguez & Myers, 1993)",NA,LC,No
amp_338,Ameerega munduruku,Tetrapoda,Amphibia,Anura,Dendrobatidae,Colostethinae,Ameerega,munduruku,"Neves, Silva, Akieda, Cabrera, Koroiva, & Santana, 2017",NA,LC,Yes
amp_339,Ameerega petersi,Tetrapoda,Amphibia,Anura,Dendrobatidae,Colostethinae,Ameerega,petersi,"(Silverstone, 1976)",NA,LC,No
amp_340,Ameerega picta,Tetrapoda,Amphibia,Anura,Dendrobatidae,Colostethinae,Ameerega,picta,"(Tschudi, 1838)",NA,LC,No
amp_341,Ameerega pulchripecta,Tetrapoda,Amphibia,Anura,Dendrobatidae,Colostethinae,Ameerega,pulchripecta,"(Silverstone, 1976)",NA,LC,Yes
amp_342,Ameerega trivittata,Tetrapoda,Amphibia,Anura,Dendrobatidae,Colostethinae,Ameerega,trivittata,"(Spix, 1824)",NA,LC,No
amp_343,Adelphobates castaneoticus,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Adelphobates,castaneoticus,"(Caldwell & Myers, 1990)",NA,LC,Yes
amp_344,Adelphobates galactonotus,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Adelphobates,galactonotus,"(Steindachner, 1864)",NA,LC,Yes
amp_345,Adelphobates quinquevittatus,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Adelphobates,quinquevittatus,"(Steindachner, 1864)","Amazonian Poison-arrow Frog, Rio Madeira Poison Frog",LC,No
amp_346,Dendrobates leucomelas,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Dendrobates,leucomelas,"Steindachner, 1864",NA,LC,No
amp_347,Dendrobates tinctorius,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Dendrobates,tinctorius,"(Cuvier, 1797)","Blue Poison-arrow Frog, Blue Poison Frog, Dyeing Poison Frog, Giant Poison Frog",LC,No
amp_348,Ranitomeya amazonica,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Ranitomeya,amazonica,"(Schulte, 1999)",NA,LC,No
amp_349,Ranitomeya defleri,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Ranitomeya,defleri,"Twomey & Brown, 2009",NA,NA,NA
amp_350,Ranitomeya sirensis,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Ranitomeya,sirensis,"(Aichinger, 1991)","Bamboo Poison Frog, Biolat Poison Frog, Pasco Poison Frog, Sira Poison Frog",LC,No
amp_351,Ranitomeya toraro,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Ranitomeya,toraro,"Brown, Caldwell, Twomey, Melo-Sampaio, & Souza, 2011",NA,LC,No
amp_352,Ranitomeya uakarii,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Ranitomeya,uakarii,"(Brown, Schulte, & Summers, 2006)",NA,LC,No
amp_353,Ranitomeya vanzolinii,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Ranitomeya,vanzolinii,"(Myers, 1982)",Brazilian Poison Frog,LC,No
amp_354,Ranitomeya variabilis,Tetrapoda,Amphibia,Anura,Dendrobatidae,Dendrobatinae,Ranitomeya,variabilis,"(Zimmermann & Zimmermann, 1988)",Zimmermann's Poison Frog,LC,No
amp_355,Hyloxalus chlorocraspedus,Tetrapoda,Amphibia,Anura,Dendrobatidae,Hyloxalinae,Hyloxalus,chlorocraspedus,"(Caldwell, 2005)",NA,LC,No
amp_356,Eleutherodactylus johnstonei,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylus,johnstonei,"Barbour, 1914",NA,NA,NA
amp_357,Adelophryne adiastola,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Adelophryne,adiastola,"Hoogmoed & Lescure, 1984",NA,LC,No
amp_358,Adelophryne amapaensis,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Adelophryne,amapaensis,"Taucce, Costa-Campos, Haddad, & Carvalho, 2020",NA,NA,NA
amp_359,Adelophryne baturitensis,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Adelophryne,baturitensis,"Hoogmoed, Borges, & Cascon, 1994",Rãzinha-pulga,LC,Yes
amp_360,Adelophryne glandulata,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Adelophryne,glandulata,"Lourenço de Moraes, Ferreira, Fouquet, & Bastos, 2014",NA,LC,Yes
amp_361,Adelophryne gutturosa,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Adelophryne,gutturosa,"Hoogmoed & Lescure, 1984",NA,NA,NA
amp_362,Adelophryne maranguapensis,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Adelophryne,maranguapensis,"Hoogmoed, Borges, & Cascon, 1994",Rãnzinha-pulga,CR,Yes
amp_363,Adelophryne meridionalis,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Adelophryne,meridionalis,"Santana, Fonseca, Neves, & Carvalho, 2012",Rãzinha-pulga,LC,Yes
amp_364,Adelophryne michelin,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Adelophryne,michelin,"Lourenço-de-Moraes, Dias, Mira-Mendes, Oliveira, Barth, Ruas, Vences, Solé, & Bastos, 2018",Rãzinha-pulga-da-Michelin,LC,Yes
amp_365,Adelophryne mucronata,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Adelophryne,mucronata,"Lourenço-de-Moraes, Solé, & Toledo, 2012",Rãzinha-pulga,LC,Yes
amp_366,Adelophryne pachydactyla,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Adelophryne,pachydactyla,"Hoogmoed, Borges, & Cascon, 1994","Rãzinha-do-folhiço, Rãzinha-pulga",DD,Yes
amp_367,Phyzelaphryne miriamae,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Phyzelaphryne,miriamae,"Heyer, 1977",Miriam's Frog,LC,Yes
amp_368,Phyzelaphryne nimio,Tetrapoda,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryninae,Phyzelaphryne,nimio,"Simões, Costa, Rojas-Runjaic, Gagliardi-Urrutia, Sturaro, Peloso, & Castroviejo-Fisher, 2018",NA,NA,NA
amp_369,Alainia albolineata,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Alainia,albolineata,"(Lutz & Lutz, 1939)",White-lined Treefrog,LC,Yes
amp_370,Alainia ernestoi,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Alainia,ernestoi,"(Miranda Ribeiro, 1920)",NA,LC,Yes
amp_371,Alainia fulvorufa,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Alainia,fulvorufa,"(Andersson, 1911)",Perereca-marsupial,LC,Yes
amp_372,Alainia microdiscus,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Alainia,microdiscus,"(Andersson in Lönnberg & Andersson, 1910)",Perereca-marsupial,LC,Yes
amp_373,Eotheca fissipes,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Eotheca,fissipes,"(Boulenger, 1888)",Perereca-marsupial,LC,Yes
amp_374,Eotheca flamma,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Eotheca,flamma,"Juncá & Nunes, 2008",Perereca-marsupial-flamejante,DD,Yes
amp_375,Eotheca megacephala,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Eotheca,megacephala,"Izecksohn, Carvalho-e-Silva, & Peixoto, 2009",Perereca-marsupial,LC,Yes
amp_376,Eotheca prasina,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Eotheca,prasina,"Teixeira, Vechio, Recoder, Carnaval, Strangas, Damasceno, Sena, & Rodrigues, 2012","Perereca-marsupial, Perereca-marsupial-verde",DD,Yes
amp_377,Eotheca pulchra,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Eotheca,pulchra,"Caramaschi & Rodrigues, 2007",NA,LC,Yes
amp_378,Eotheca recava,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Eotheca,recava,"Teixeira, Vechio, Recoder, Carnaval, Strangas, Damasceno, Sena, & Rodrigues, 2012",NA,LC,Yes
amp_379,Fritziana fissilis,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Fritziana,fissilis,"(Miranda-Ribeiro, 1920)","Perereca-marsupial, Split-backed Frog",LC,Yes
amp_380,Fritziana goeldii,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Fritziana,goeldii,"(Boulenger, 1895)","Goeldi's Frog, Perereca-marsupial",LC,Yes
amp_381,Fritziana izecksohni,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Fritziana,izecksohni,"Folly, Hepp, & Carvalho-e-Silva, 2018",Não há.,LC,Yes
amp_382,Fritziana mitus,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Fritziana,mitus,"Walker, Wachlevski, Nogueira da Costa, Nogueira-Costa, Garcia, & Haddad, 2018",NA,NA,NA
amp_383,Fritziana ohausi,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Fritziana,ohausi,"(Wandolleck, 1907)","Perereca-marsupial, Petropolis Treefrog",LC,Yes
amp_384,Fritziana tonimi,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Fritziana,tonimi,"Walker, Gasparini, & Haddad, 2016",Prereca-marsupial,DD,Yes
amp_385,Fritziana ulei,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Fritziana,ulei,"(Miranda-Ribeiro, 1926)",NA,LC,Yes
amp_386,Hemiphractus helioi,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Hemiphractus,helioi,"Sheil & Mendelson, 2001",NA,LC,No
amp_387,Hemiphractus scutatus,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Hemiphractus,scutatus,"(Spix, 1824)",Spix's Horned Treefrog,LC,No
amp_388,Stefania neblinae,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Stefania,neblinae,"Carvalho, MacCulloch, Bonora, & Vogt, 2010",NA,LC,Yes
amp_389,Stefania tamacuarina,Tetrapoda,Amphibia,Anura,Hemiphractidae,NA,Stefania,tamacuarina,"Myers & Donnelly, 1997",NA,LC,No
amp_390,Hyla imitator,Tetrapoda,Amphibia,Anura,Hylidae,NA,Hyla,imitator,"(Barbour & Dunn, 1921)",Mimic treefrog,DD,Yes
amp_391,Aplastodiscus albofrenatus,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,albofrenatus,"(Lutz, 1924)",NA,LC,Yes
amp_392,Aplastodiscus albosignatus,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,albosignatus,"(Lutz & Lutz, 1938)","Lutz's Treefrog, Perereca-flautinha",LC,Yes
amp_393,Aplastodiscus arildae,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,arildae,"(Cruz & Peixoto, 1987)",Perereca-verde,LC,Yes
amp_394,Aplastodiscus cavicola,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,cavicola,"(Cruz & Peixoto, 1985)",Cruz's Treefrog,LC,Yes
amp_395,Aplastodiscus cochranae,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,cochranae,"(Mertens, 1952)","Perereca, Perereca-marrom",LC,Yes
amp_396,Aplastodiscus ehrhardti,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,ehrhardti,"(Müller, 1924)","Perereca, Perereca-verde",LC,Yes
amp_397,Aplastodiscus eugenioi,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,eugenioi,"(Carvalho-e-Silva & Carvalho-e-Silva, 2005)","Eugenio´s treefrog, Eugenio's treefrog",LC,Yes
amp_398,Aplastodiscus flumineus,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,flumineus,"(Cruz & Peixoto, 1985)","Perereca flautinha, Perereca-flautinha",DD,Yes
amp_399,Aplastodiscus heterophonicus,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,heterophonicus,"Pinheiro, Pezzuti, Berneck, Lyra, Lima, & Leite, 2021",NA,NA,NA
amp_400,Aplastodiscus ibirapitanga,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,ibirapitanga,"(Cruz, Pimenta, & Silvano, 2003)",Perereca,LC,Yes
amp_401,Aplastodiscus leucopygius,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,leucopygius,"(Cruz & Peixoto, 1985)",Perereca-verde,LC,Yes
amp_402,Aplastodiscus lutzorum,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,lutzorum,"Berneck, Giaretta, Brandão, Cruz, & Haddad, 2017",NA,LC,Yes
amp_403,Aplastodiscus musicus,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,musicus,"(Lutz, 1949)",NA,DD,Yes
amp_404,Aplastodiscus perviridis,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,perviridis,"Lutz, 1950",Perereca-verde,LC,No
amp_405,Aplastodiscus sibilatus,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,sibilatus,"(Cruz, Pimenta, & Silvano, 2003)",Perereca,LC,Yes
amp_406,Aplastodiscus weygoldti,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Aplastodiscus,weygoldti,"(Cruz & Peixoto, 1987)",NA,LC,Yes
amp_407,Boana albomarginata,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,albomarginata,"(Spix, 1824)",Perereca,LC,Yes
amp_408,Boana albopunctata,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,albopunctata,"(Spix, 1824)",NA,LC,No
amp_409,Boana alfaroi,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,alfaroi,"(Caminer & Ron, 2014)",Perereca-do-Alfaroi,DD,No
amp_410,Boana appendiculata,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,appendiculata,"(Boulenger, 1882)",NA,NA,NA
amp_411,Boana atlantica,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,atlantica,"(Caramaschi & Velosa, 1996)",Perereca,LC,Yes
amp_412,Boana benitezi,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,benitezi,"(Rivero, 1961)",NA,LC,No
amp_413,Boana bischoffi,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,bischoffi,"(Boulenger, 1887)",Perereca,LC,Yes
amp_414,Boana boans,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,boans,"(Linnaeus, 1758)",NA,LC,No
amp_415,Boana botumirim,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,botumirim,"(Caramaschi, Cruz, & Nascimento, 2009)",NA,LC,Yes
amp_416,Boana buriti,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,buriti,"(Caramaschi & Cruz, 1999)","Perereca-buriti, Perereca-de-pijama-buriti",VU,Yes
amp_417,Boana caiapo,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,caiapo,"Pinheiro, Cintra, Valdujo, Silva, Martins, Silva, & Garcia, 2018",NA,LC,Yes
amp_418,Boana caingua,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,caingua,"(Carrizo, 1991)",Perereca,LC,No
amp_419,Boana caipora,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,caipora,"(Antunes, Faivovich, & Haddad, 2008)",NA,LC,Yes
amp_420,Boana calcarata,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,calcarata,"(Troschel, 1848)","Rana Arborea De Espolones, Troschel's Treefrog",LC,No
amp_421,Boana cambui,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,cambui,"(Pinheiro, Pezzuti, Leite, Garcia, Haddad, & Faivovich, 2016)",NA,DD,Yes
amp_422,Boana cinerascens,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,cinerascens,"(Spix, 1824)",NA,LC,No
amp_423,Boana cipoensis,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,cipoensis,"(Lutz, 1968)",Perereca-de-pijama-da-Serra-do-Cipó,LC,Yes
amp_424,Boana claresignata,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,claresignata,"(Lutz & Lutz, 1939)",NA,DD,Yes
amp_425,Boana clepsydra,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,clepsydra,"(Lutz, 1925)",São Paulo Treefrog,DD,Yes
amp_426,Boana crepitans,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,crepitans,"(Wied-Neuwied, 1824)",Perereca,LC,Yes
amp_427,Boana curupi,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,curupi,"(Garcia, Faivovich, & Haddad, 2007)","Perereca, Perereca-curupi",LC,No
amp_428,Boana cymbalum,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,cymbalum,"(Bokermann, 1963)",Perereca-gladiadora-de-sino,NA,Yes
amp_429,Boana dentei,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,dentei,"(Bokermann, 1967)",NA,LC,No
amp_430,Boana diabolica,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,diabolica,"(Fouquet, Martinez, Zeidler, Courtois, Gaucher, Blanc, Lima, Souza, Rodrigues, & Kok, 2016)",NA,LC,No
amp_431,Boana ericae,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,ericae,"(Caramaschi & Cruz, 2000)",Perereca-Erica,LC,Yes
amp_432,Boana exastis,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,exastis,"(Caramaschi & Rodrigues, 2003)",Perereca-gladiadora,LC,Yes
amp_433,Boana faber,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,faber,"(Wied-Neuwied, 1821)","Sapo-ferreiro, Sapo-martelo",LC,No
amp_434,Boana fasciata,Tetrapoda,Amphibia,Anura,Hylidae,Cophomantinae,Boana,fasciata,"(Günther, 1858)",NA,LC,No
